gvkey,iid,datadate,tic,cshtrd,prccd,gind,sic,,,
24616,1,5/9/2016,PYPL,5859952,39.62,451020,7374,,,
24616,1,5/10/2016,PYPL,6589125,40.11,451020,7374,,,
24616,1,5/11/2016,PYPL,5995494,39.71,451020,7374,,,
24616,1,5/12/2016,PYPL,6322959,39.51,451020,7374,,,
24616,1,5/13/2016,PYPL,5863862,39.48,451020,7374,,,
24616,1,5/16/2016,PYPL,10315800,39.3,451020,7374,,,
24616,1,5/17/2016,PYPL,10742620,39.065,451020,7374,,,
24616,1,5/18/2016,PYPL,10392990,38.98,451020,7374,,,
24616,1,5/19/2016,PYPL,17032310,37.65,451020,7374,,,
24616,1,5/20/2016,PYPL,12497160,37.53,451020,7374,,,
24616,1,5/23/2016,PYPL,9083796,38.07,451020,7374,,,
24616,1,5/24/2016,PYPL,7454490,38.92,451020,7374,,,
24616,1,5/25/2016,PYPL,6560609,38.76,451020,7374,,,
24616,1,5/26/2016,PYPL,5894234,38.07,451020,7374,,,
24616,1,5/27/2016,PYPL,5863010,38.09,451020,7374,,,
24616,1,5/31/2016,PYPL,12219220,37.79,451020,7374,,,
24616,1,6/1/2016,PYPL,5446356,38.31,451020,7374,,,
24616,1,6/2/2016,PYPL,4659119,38.56,451020,7374,,,
24616,1,6/3/2016,PYPL,4985990,38.33,451020,7374,,,
24616,1,6/6/2016,PYPL,5038419,38.1,451020,7374,,,
24616,1,6/7/2016,PYPL,6323967,37.57,451020,7374,,,
24616,1,6/8/2016,PYPL,8666768,37.55,451020,7374,,,
24616,1,6/9/2016,PYPL,10206310,37.13,451020,7374,,,
24616,1,6/10/2016,PYPL,7739849,36.77,451020,7374,,,
24616,1,6/13/2016,PYPL,8215866,36.54,451020,7374,,,
24616,1,6/14/2016,PYPL,10273380,37.16,451020,7374,,,
24616,1,6/15/2016,PYPL,7090921,36.84,451020,7374,,,
24616,1,6/16/2016,PYPL,6105929,36.97,451020,7374,,,
24616,1,6/17/2016,PYPL,7947073,36.97,451020,7374,,,
24616,1,6/20/2016,PYPL,7779113,36.86,451020,7374,,,
24616,1,6/21/2016,PYPL,12805440,36.16,451020,7374,,,
24616,1,6/22/2016,PYPL,9292336,36,451020,7374,,,
24616,1,6/23/2016,PYPL,4789739,36.66,451020,7374,,,
24616,1,6/24/2016,PYPL,17646900,35.08,451020,7374,,,
24616,1,6/27/2016,PYPL,11214770,34.2,451020,7374,,,
24616,1,6/28/2016,PYPL,12396810,35.24,451020,7374,,,
24616,1,6/29/2016,PYPL,9516238,35.77,451020,7374,,,
24616,1,6/30/2016,PYPL,9151240,36.51,451020,7374,,,
24893,1,3/1/2016,WFM,6304619,32.46,301010,5411,,,
24893,1,3/2/2016,WFM,4119031,32.75,301010,5411,,,
24893,1,3/3/2016,WFM,4740606,32.74,301010,5411,,,
24893,1,3/4/2016,WFM,4485414,32.5,301010,5411,,,
24893,1,3/7/2016,WFM,10657870,33.61,301010,5411,,,
24893,1,3/8/2016,WFM,5395162,33.57,301010,5411,,,
24893,1,3/9/2016,WFM,4827620,33.92,301010,5411,,,
24893,1,3/10/2016,WFM,4461924,33.07,301010,5411,,,
24893,1,3/11/2016,WFM,4101923,33.04,301010,5411,,,
24893,1,3/14/2016,WFM,5575401,33.49,301010,5411,,,
24893,1,3/15/2016,WFM,3658726,33.31,301010,5411,,,
24893,1,3/16/2016,WFM,4107068,33.37,301010,5411,,,
24893,1,3/17/2016,WFM,5193863,32.92,301010,5411,,,
24893,1,3/18/2016,WFM,8777074,33.42,301010,5411,,,
24893,1,3/21/2016,WFM,2945281,33.27,301010,5411,,,
24893,1,3/22/2016,WFM,3310445,32.93,301010,5411,,,
24893,1,3/23/2016,WFM,3661455,32.12,301010,5411,,,
24893,1,3/24/2016,WFM,3129350,32.14,301010,5411,,,
24893,1,3/28/2016,WFM,2916256,32.09,301010,5411,,,
24893,1,3/29/2016,WFM,4058822,31.84,301010,5411,,,
24893,1,3/30/2016,WFM,3310762,31.87,301010,5411,,,
24893,1,3/31/2016,WFM,6456874,31.11,301010,5411,,,
24893,1,4/1/2016,WFM,8281161,30.52,301010,5411,,,
24893,1,4/4/2016,WFM,4557880,30.34,301010,5411,,,
24893,1,4/5/2016,WFM,5377053,30.22,301010,5411,,,
24893,1,4/6/2016,WFM,5359061,30.89,301010,5411,,,
24893,1,4/7/2016,WFM,7742283,30.6,301010,5411,,,
24893,1,4/8/2016,WFM,4325647,30.27,301010,5411,,,
24893,1,4/11/2016,WFM,4633352,29.64,301010,5411,,,
24893,1,4/12/2016,WFM,5766667,29.62,301010,5411,,,
24893,1,4/13/2016,WFM,4785565,30.25,301010,5411,,,
24893,1,4/14/2016,WFM,4425848,30.65,301010,5411,,,
24893,1,4/15/2016,WFM,6232697,30.97,301010,5411,,,
24893,1,4/18/2016,WFM,5377110,30.49,301010,5411,,,
24893,1,4/19/2016,WFM,4073768,30.23,301010,5411,,,
24893,1,4/20/2016,WFM,4035872,30.75,301010,5411,,,
24893,1,4/21/2016,WFM,8568873,29.53,301010,5411,,,
24893,1,4/22/2016,WFM,5847133,29.76,301010,5411,,,
24893,1,4/25/2016,WFM,3793166,29.74,301010,5411,,,
24893,1,4/26/2016,WFM,3443852,29.82,301010,5411,,,
24893,1,4/27/2016,WFM,6206495,29.43,301010,5411,,,
24893,1,4/28/2016,WFM,9655303,29.79,301010,5411,,,
24893,1,4/29/2016,WFM,7945483,29.08,301010,5411,,,
24893,1,5/2/2016,WFM,7342426,29.05,301010,5411,,,
24893,1,5/3/2016,WFM,8576957,28.75,301010,5411,,,
24893,1,5/4/2016,WFM,12336480,28.51,301010,5411,,,
24893,1,5/5/2016,WFM,21675740,30.21,301010,5411,,,
24893,1,5/6/2016,WFM,6572197,29.9,301010,5411,,,
24893,1,5/9/2016,WFM,5347938,30.32,301010,5411,,,
24893,1,5/10/2016,WFM,3645280,30.28,301010,5411,,,
24893,1,5/11/2016,WFM,6764698,30.53,301010,5411,,,
24893,1,5/12/2016,WFM,5111650,30.51,301010,5411,,,
24893,1,5/13/2016,WFM,3481566,30.3,301010,5411,,,
24893,1,5/16/2016,WFM,3397998,30.48,301010,5411,,,
24893,1,5/17/2016,WFM,4366665,30.46,301010,5411,,,
24893,1,5/18/2016,WFM,4994776,30.34,301010,5411,,,
24893,1,5/19/2016,WFM,3938101,30.86,301010,5411,,,
24893,1,5/20/2016,WFM,5234536,31.52,301010,5411,,,
24893,1,5/23/2016,WFM,3747109,31.16,301010,5411,,,
24893,1,5/24/2016,WFM,3669824,31.68,301010,5411,,,
24893,1,5/25/2016,WFM,4929480,32.06,301010,5411,,,
24893,1,5/26/2016,WFM,4750256,32.51,301010,5411,,,
24893,1,5/27/2016,WFM,4579151,32.03,301010,5411,,,
24893,1,5/31/2016,WFM,6299319,32.35,301010,5411,,,
24893,1,6/1/2016,WFM,11564310,33.94,301010,5411,,,
24893,1,6/2/2016,WFM,4562752,34.32,301010,5411,,,
24893,1,6/3/2016,WFM,3807912,34.07,301010,5411,,,
24893,1,6/6/2016,WFM,7574774,34.91,301010,5411,,,
24893,1,6/7/2016,WFM,4995308,35.17,301010,5411,,,
24893,1,6/8/2016,WFM,3058527,35.15,301010,5411,,,
24893,1,6/9/2016,WFM,3776226,34.78,301010,5411,,,
24893,1,6/10/2016,WFM,4132069,34.31,301010,5411,,,
24893,1,6/13/2016,WFM,6321354,33.49,301010,5411,,,
24893,1,6/14/2016,WFM,8397800,32.52,301010,5411,,,
24893,1,6/15/2016,WFM,16604980,30.92,301010,5411,,,
24893,1,6/16/2016,WFM,7552571,30.82,301010,5411,,,
24893,1,6/17/2016,WFM,6707780,30.57,301010,5411,,,
24893,1,6/20/2016,WFM,4333427,30.42,301010,5411,,,
24893,1,6/21/2016,WFM,5153016,30.37,301010,5411,,,
24893,1,6/22/2016,WFM,6478885,30.36,301010,5411,,,
24893,1,6/23/2016,WFM,6407394,30.67,301010,5411,,,
24893,1,6/24/2016,WFM,12431860,30.76,301010,5411,,,
24893,1,6/27/2016,WFM,7056932,31.25,301010,5411,,,
24893,1,6/28/2016,WFM,5860893,31.33,301010,5411,,,
24893,1,6/29/2016,WFM,5505057,31.43,301010,5411,,,
24893,1,6/30/2016,WFM,4828965,32.02,301010,5411,,,
25338,1,3/1/2016,BBBY,1221589,49.44,255040,5700,,,
25338,1,3/2/2016,BBBY,1425170,49.12,255040,5700,,,
25338,1,3/3/2016,BBBY,1598461,50.65,255040,5700,,,
25338,1,3/4/2016,BBBY,2671043,51.32,255040,5700,,,
25338,1,3/7/2016,BBBY,2354036,52.09,255040,5700,,,
25338,1,3/8/2016,BBBY,2211291,51.26,255040,5700,,,
25338,1,3/9/2016,BBBY,1677029,51.13,255040,5700,,,
25338,1,3/10/2016,BBBY,2127023,50.1,255040,5700,,,
25338,1,3/11/2016,BBBY,1924935,50.68,255040,5700,,,
25338,1,3/14/2016,BBBY,1525331,50.12,255040,5700,,,
25338,1,3/15/2016,BBBY,1694488,49.23,255040,5700,,,
25338,1,3/16/2016,BBBY,1793116,49.62,255040,5700,,,
25338,1,3/17/2016,BBBY,1615101,49.33,255040,5700,,,
25338,1,3/18/2016,BBBY,3214892,50.5,255040,5700,,,
25338,1,3/21/2016,BBBY,1310415,50.44,255040,5700,,,
25338,1,3/22/2016,BBBY,1013395,50.17,255040,5700,,,
25338,1,3/23/2016,BBBY,996304,49.46,255040,5700,,,
25338,1,3/24/2016,BBBY,958892,49.4,255040,5700,,,
25338,1,3/28/2016,BBBY,2385156,49.2,255040,5700,,,
25338,1,3/29/2016,BBBY,1589875,49.53,255040,5700,,,
25338,1,3/30/2016,BBBY,1567166,49.59,255040,5700,,,
25338,1,3/31/2016,BBBY,1617379,49.64,255040,5700,,,
25338,1,4/1/2016,BBBY,2094696,49.51,255040,5700,,,
25338,1,4/4/2016,BBBY,1990529,49.27,255040,5700,,,
25338,1,4/5/2016,BBBY,2383708,49.06,255040,5700,,,
25338,1,4/6/2016,BBBY,3901906,48.81,255040,5700,,,
25338,1,4/7/2016,BBBY,10272990,48.97,255040,5700,,,
25338,1,4/8/2016,BBBY,4878336,46.99,255040,5700,,,
25338,1,4/11/2016,BBBY,3770204,46.4,255040,5700,,,
25338,1,4/12/2016,BBBY,2446189,47.14,255040,5700,,,
25338,1,4/13/2016,BBBY,2242371,47.92,255040,5700,,,
25338,1,4/14/2016,BBBY,1668522,47.84,255040,5700,,,
25338,1,4/15/2016,BBBY,1405473,48.04,255040,5700,,,
25338,1,4/18/2016,BBBY,1355226,47.9,255040,5700,,,
25338,1,4/19/2016,BBBY,1996342,48.02,255040,5700,,,
25338,1,4/20/2016,BBBY,1897528,48.61,255040,5700,,,
25338,1,4/21/2016,BBBY,2159008,48.76,255040,5700,,,
25338,1,4/22/2016,BBBY,1441641,49.14,255040,5700,,,
25338,1,4/25/2016,BBBY,1602049,48.21,255040,5700,,,
25338,1,4/26/2016,BBBY,1457646,49.32,255040,5700,,,
25338,1,4/27/2016,BBBY,3640628,50.09,255040,5700,,,
25338,1,4/28/2016,BBBY,1846816,48.24,255040,5700,,,
25338,1,4/29/2016,BBBY,3076685,47.22,255040,5700,,,
25338,1,5/2/2016,BBBY,1709358,46.55,255040,5700,,,
25338,1,5/3/2016,BBBY,1488555,46.07,255040,5700,,,
25338,1,5/4/2016,BBBY,1104275,45.78,255040,5700,,,
25338,1,5/5/2016,BBBY,1320257,45.37,255040,5700,,,
25338,1,5/6/2016,BBBY,1292300,45.26,255040,5700,,,
25338,1,5/9/2016,BBBY,1184320,45.31,255040,5700,,,
25338,1,5/10/2016,BBBY,1708397,45.74,255040,5700,,,
25338,1,5/11/2016,BBBY,3586887,43.61,255040,5700,,,
25338,1,5/12/2016,BBBY,2322565,43.25,255040,5700,,,
25338,1,5/13/2016,BBBY,1837187,42.29,255040,5700,,,
25338,1,5/16/2016,BBBY,1861512,42.84,255040,5700,,,
25338,1,5/17/2016,BBBY,2192788,43.04,255040,5700,,,
25338,1,5/18/2016,BBBY,2382113,42,255040,5700,,,
25338,1,5/19/2016,BBBY,1431088,42.23,255040,5700,,,
25338,1,5/20/2016,BBBY,2104208,42.67,255040,5700,,,
25338,1,5/23/2016,BBBY,1680319,42.52,255040,5700,,,
25338,1,5/24/2016,BBBY,1951029,43.07,255040,5700,,,
25338,1,5/25/2016,BBBY,2659719,44.55,255040,5700,,,
25338,1,5/26/2016,BBBY,1568235,43.98,255040,5700,,,
25338,1,5/27/2016,BBBY,1496583,44.53,255040,5700,,,
25338,1,5/31/2016,BBBY,2065989,44.75,255040,5700,,,
25338,1,6/1/2016,BBBY,1273654,44.52,255040,5700,,,
25338,1,6/2/2016,BBBY,1356764,44.94,255040,5700,,,
25338,1,6/3/2016,BBBY,1629853,44.45,255040,5700,,,
25338,1,6/6/2016,BBBY,2593643,45.33,255040,5700,,,
25338,1,6/7/2016,BBBY,1626775,45.42,255040,5700,,,
25338,1,6/8/2016,BBBY,1257763,45.53,255040,5700,,,
25338,1,6/9/2016,BBBY,2288374,44,255040,5700,,,
25338,1,6/10/2016,BBBY,1574383,43.53,255040,5700,,,
25338,1,6/13/2016,BBBY,1571209,43,255040,5700,,,
25338,1,6/14/2016,BBBY,1931436,42.81,255040,5700,,,
25338,1,6/15/2016,BBBY,2483699,42.94,255040,5700,,,
25338,1,6/16/2016,BBBY,2913074,42.45,255040,5700,,,
25338,1,6/17/2016,BBBY,5301130,43.85,255040,5700,,,
25338,1,6/20/2016,BBBY,2514613,44.07,255040,5700,,,
25338,1,6/21/2016,BBBY,2435651,43.33,255040,5700,,,
25338,1,6/22/2016,BBBY,3630645,43.18,255040,5700,,,
25338,1,6/23/2016,BBBY,14127450,43.83,255040,5700,,,
25338,1,6/24/2016,BBBY,7610840,43.31,255040,5700,,,
25338,1,6/27/2016,BBBY,5159066,41.86,255040,5700,,,
25338,1,6/28/2016,BBBY,2784392,42.59,255040,5700,,,
25338,1,6/29/2016,BBBY,2653555,42.9,255040,5700,,,
25338,1,6/30/2016,BBBY,2493870,43.22,255040,5700,,,
25356,1,3/1/2016,ESRX,3333438,71.61,351020,5912,,,
25356,1,3/2/2016,ESRX,3137132,71.19,351020,5912,,,
25356,1,3/3/2016,ESRX,4296843,72.4,351020,5912,,,
25356,1,3/4/2016,ESRX,4726944,71.69,351020,5912,,,
25356,1,3/7/2016,ESRX,5027298,70.85,351020,5912,,,
25356,1,3/8/2016,ESRX,6903234,68.22,351020,5912,,,
25356,1,3/9/2016,ESRX,3776958,69.57,351020,5912,,,
25356,1,3/10/2016,ESRX,4448393,68.35,351020,5912,,,
25356,1,3/11/2016,ESRX,4707396,70.28,351020,5912,,,
25356,1,3/14/2016,ESRX,3256336,70.94,351020,5912,,,
25356,1,3/15/2016,ESRX,2368645,69.59,351020,5912,,,
25356,1,3/16/2016,ESRX,3030598,70.07,351020,5912,,,
25356,1,3/17/2016,ESRX,8989850,67.59,351020,5912,,,
25356,1,3/18/2016,ESRX,8375649,69.47,351020,5912,,,
25356,1,3/21/2016,ESRX,8929445,69.34,351020,5912,,,
25356,1,3/22/2016,ESRX,9710031,67.52,351020,5912,,,
25356,1,3/23/2016,ESRX,7985852,67.33,351020,5912,,,
25356,1,3/24/2016,ESRX,4918031,67.38,351020,5912,,,
25356,1,3/28/2016,ESRX,3604667,67.67,351020,5912,,,
25356,1,3/29/2016,ESRX,3623444,68.69,351020,5912,,,
25356,1,3/30/2016,ESRX,4837284,69.05,351020,5912,,,
25356,1,3/31/2016,ESRX,6400039,68.69,351020,5912,,,
25356,1,4/1/2016,ESRX,4485924,69.11,351020,5912,,,
25356,1,4/4/2016,ESRX,5228241,68.32,351020,5912,,,
25356,1,4/5/2016,ESRX,6165862,67.24,351020,5912,,,
25356,1,4/6/2016,ESRX,5913020,69.12,351020,5912,,,
25356,1,4/7/2016,ESRX,7888325,70.05,351020,5912,,,
25356,1,4/8/2016,ESRX,10696440,70.09,351020,5912,,,
25356,1,4/11/2016,ESRX,3411244,69.71,351020,5912,,,
25356,1,4/12/2016,ESRX,4285979,70.26,351020,5912,,,
25356,1,4/13/2016,ESRX,3515462,71.11,351020,5912,,,
25356,1,4/14/2016,ESRX,2480817,71.17,351020,5912,,,
25356,1,4/15/2016,ESRX,3552404,70.98,351020,5912,,,
25356,1,4/18/2016,ESRX,3285861,72.02,351020,5912,,,
25356,1,4/19/2016,ESRX,3161663,72.35,351020,5912,,,
25356,1,4/20/2016,ESRX,3736376,73.17,351020,5912,,,
25356,1,4/21/2016,ESRX,3060418,73.33,351020,5912,,,
25356,1,4/22/2016,ESRX,4092949,73.55,351020,5912,,,
25356,1,4/25/2016,ESRX,3741400,73.72,351020,5912,,,
25356,1,4/26/2016,ESRX,6310659,74.26,351020,5912,,,
25356,1,4/27/2016,ESRX,4606189,76.06,351020,5912,,,
25356,1,4/28/2016,ESRX,4412006,74.93,351020,5912,,,
25356,1,4/29/2016,ESRX,3673174,73.73,351020,5912,,,
25356,1,5/2/2016,ESRX,2837834,73.62,351020,5912,,,
25356,1,5/3/2016,ESRX,4011525,72.79,351020,5912,,,
25356,1,5/4/2016,ESRX,2984992,72.74,351020,5912,,,
25356,1,5/5/2016,ESRX,2744857,72.95,351020,5912,,,
25356,1,5/6/2016,ESRX,2904352,73.13,351020,5912,,,
25356,1,5/9/2016,ESRX,3191013,73.77,351020,5912,,,
25356,1,5/10/2016,ESRX,4255165,74.6,351020,5912,,,
25356,1,5/11/2016,ESRX,3286894,73.62,351020,5912,,,
25356,1,5/12/2016,ESRX,3704340,72.61,351020,5912,,,
25356,1,5/13/2016,ESRX,2381226,72.01,351020,5912,,,
25356,1,5/16/2016,ESRX,2976505,72.76,351020,5912,,,
25356,1,5/17/2016,ESRX,3000254,72.22,351020,5912,,,
25356,1,5/18/2016,ESRX,2493915,72.51,351020,5912,,,
25356,1,5/19/2016,ESRX,2415495,72.35,351020,5912,,,
25356,1,5/20/2016,ESRX,5132255,72.87,351020,5912,,,
25356,1,5/23/2016,ESRX,3776272,72.91,351020,5912,,,
25356,1,5/24/2016,ESRX,3588889,74.35,351020,5912,,,
25356,1,5/25/2016,ESRX,3051655,74.72,351020,5912,,,
25356,1,5/26/2016,ESRX,2325945,74.71,351020,5912,,,
25356,1,5/27/2016,ESRX,2503280,74.97,351020,5912,,,
25356,1,5/31/2016,ESRX,4510537,75.55,351020,5912,,,
25356,1,6/1/2016,ESRX,4264854,75.84,351020,5912,,,
25356,1,6/2/2016,ESRX,2749337,76.26,351020,5912,,,
25356,1,6/3/2016,ESRX,2810513,75.61,351020,5912,,,
25356,1,6/6/2016,ESRX,2511598,76,351020,5912,,,
25356,1,6/7/2016,ESRX,3132821,75.84,351020,5912,,,
25356,1,6/8/2016,ESRX,3592365,76.86,351020,5912,,,
25356,1,6/9/2016,ESRX,3820505,76.93,351020,5912,,,
25356,1,6/10/2016,ESRX,3627398,75.91,351020,5912,,,
25356,1,6/13/2016,ESRX,3272236,75.54,351020,5912,,,
25356,1,6/14/2016,ESRX,2999255,75.16,351020,5912,,,
25356,1,6/15/2016,ESRX,3203916,74.8,351020,5912,,,
25356,1,6/16/2016,ESRX,3856654,74.74,351020,5912,,,
25356,1,6/17/2016,ESRX,7041357,74.58,351020,5912,,,
25356,1,6/20/2016,ESRX,4258655,74.14,351020,5912,,,
25356,1,6/21/2016,ESRX,3840117,74.75,351020,5912,,,
25356,1,6/22/2016,ESRX,3144458,75.59,351020,5912,,,
25356,1,6/23/2016,ESRX,3230415,76.95,351020,5912,,,
25356,1,6/24/2016,ESRX,5830344,75.4,351020,5912,,,
25356,1,6/27/2016,ESRX,4526279,73.21,351020,5912,,,
25356,1,6/28/2016,ESRX,2934688,74.01,351020,5912,,,
25356,1,6/29/2016,ESRX,3923924,75.7,351020,5912,,,
25356,1,6/30/2016,ESRX,5270947,75.8,351020,5912,,,
25434,1,3/1/2016,SBUX,9182144,60.04,253010,5812,,,
25434,1,3/2/2016,SBUX,8858102,59.56,253010,5812,,,
25434,1,3/3/2016,SBUX,8261870,59.04,253010,5812,,,
25434,1,3/4/2016,SBUX,8343653,58.7,253010,5812,,,
25434,1,3/7/2016,SBUX,9202896,58,253010,5812,,,
25434,1,3/8/2016,SBUX,8113496,57.6,253010,5812,,,
25434,1,3/9/2016,SBUX,9733792,57.07,253010,5812,,,
25434,1,3/10/2016,SBUX,7015288,57.52,253010,5812,,,
25434,1,3/11/2016,SBUX,15495490,57.59,253010,5812,,,
25434,1,3/14/2016,SBUX,9045965,58.65,253010,5812,,,
25434,1,3/15/2016,SBUX,7425820,59.08,253010,5812,,,
25434,1,3/16/2016,SBUX,8067788,59.67,253010,5812,,,
25434,1,3/17/2016,SBUX,7734152,59.55,253010,5812,,,
25434,1,3/18/2016,SBUX,14318990,59.7,253010,5812,,,
25434,1,3/21/2016,SBUX,6484825,59.1,253010,5812,,,
25434,1,3/22/2016,SBUX,8246312,59.38,253010,5812,,,
25434,1,3/23/2016,SBUX,5792546,58.83,253010,5812,,,
25434,1,3/24/2016,SBUX,5948007,58.36,253010,5812,,,
25434,1,3/28/2016,SBUX,5790894,58.96,253010,5812,,,
25434,1,3/29/2016,SBUX,6031691,59.55,253010,5812,,,
25434,1,3/30/2016,SBUX,5722951,60.01,253010,5812,,,
25434,1,3/31/2016,SBUX,5613652,59.7,253010,5812,,,
25434,1,4/1/2016,SBUX,9393312,61.02,253010,5812,,,
25434,1,4/4/2016,SBUX,5798906,60.25,253010,5812,,,
25434,1,4/5/2016,SBUX,4994059,60.04,253010,5812,,,
25434,1,4/6/2016,SBUX,5664152,60.83,253010,5812,,,
25434,1,4/7/2016,SBUX,8238415,61.17,253010,5812,,,
25434,1,4/8/2016,SBUX,5058866,61.04,253010,5812,,,
25434,1,4/11/2016,SBUX,6089279,60.9,253010,5812,,,
25434,1,4/12/2016,SBUX,17546900,59.5,253010,5812,,,
25434,1,4/13/2016,SBUX,9893717,60.21,253010,5812,,,
25434,1,4/14/2016,SBUX,5150170,60.13,253010,5812,,,
25434,1,4/15/2016,SBUX,5964134,60.51,253010,5812,,,
25434,1,4/18/2016,SBUX,7227946,60.89,253010,5812,,,
25434,1,4/19/2016,SBUX,7281341,60.9,253010,5812,,,
25434,1,4/20/2016,SBUX,5544323,60.9,253010,5812,,,
25434,1,4/21/2016,SBUX,12251380,60.64,253010,5812,,,
25434,1,4/22/2016,SBUX,29814810,57.68,253010,5812,,,
25434,1,4/25/2016,SBUX,8426950,57.77,253010,5812,,,
25434,1,4/26/2016,SBUX,8834027,57.72,253010,5812,,,
25434,1,4/27/2016,SBUX,12361210,56.9,253010,5812,,,
25434,1,4/28/2016,SBUX,9177282,56.42,253010,5812,,,
25434,1,4/29/2016,SBUX,12132900,56.23,253010,5812,,,
25434,1,5/2/2016,SBUX,8600583,57.36,253010,5812,,,
25434,1,5/3/2016,SBUX,7837771,56.25,253010,5812,,,
25434,1,5/4/2016,SBUX,6508015,56.39,253010,5812,,,
25434,1,5/5/2016,SBUX,6214865,56.25,253010,5812,,,
25434,1,5/6/2016,SBUX,6375928,56.31,253010,5812,,,
25434,1,5/9/2016,SBUX,5975581,56.64,253010,5812,,,
25434,1,5/10/2016,SBUX,7930682,57.49,253010,5812,,,
25434,1,5/11/2016,SBUX,8114200,56.23,253010,5812,,,
25434,1,5/12/2016,SBUX,6779189,56.3,253010,5812,,,
25434,1,5/13/2016,SBUX,5427575,55.82,253010,5812,,,
25434,1,5/16/2016,SBUX,9524853,55.53,253010,5812,,,
25434,1,5/17/2016,SBUX,10515440,54.88,253010,5812,,,
25434,1,5/18/2016,SBUX,7465557,54.8,253010,5812,,,
25434,1,5/19/2016,SBUX,7573150,54.55,253010,5812,,,
25434,1,5/20/2016,SBUX,8168039,54.62,253010,5812,,,
25434,1,5/23/2016,SBUX,7344305,54.6,253010,5812,,,
25434,1,5/24/2016,SBUX,7747082,55.44,253010,5812,,,
25434,1,5/25/2016,SBUX,8121361,55.15,253010,5812,,,
25434,1,5/26/2016,SBUX,9448587,55.29,253010,5812,,,
25434,1,5/27/2016,SBUX,6630654,55.15,253010,5812,,,
25434,1,5/31/2016,SBUX,12040460,54.89,253010,5812,,,
25434,1,6/1/2016,SBUX,8751056,54.82,253010,5812,,,
25434,1,6/2/2016,SBUX,8306502,54.62,253010,5812,,,
25434,1,6/3/2016,SBUX,6648801,54.61,253010,5812,,,
25434,1,6/6/2016,SBUX,9899543,55.59,253010,5812,,,
25434,1,6/7/2016,SBUX,7160877,55.3,253010,5812,,,
25434,1,6/8/2016,SBUX,7603889,55.22,253010,5812,,,
25434,1,6/9/2016,SBUX,5926947,55.58,253010,5812,,,
25434,1,6/10/2016,SBUX,8116706,54.865,253010,5812,,,
25434,1,6/13/2016,SBUX,7916040,55.04,253010,5812,,,
25434,1,6/14/2016,SBUX,8028701,55.57,253010,5812,,,
25434,1,6/15/2016,SBUX,7429786,55.35,253010,5812,,,
25434,1,6/16/2016,SBUX,7948317,55.53,253010,5812,,,
25434,1,6/17/2016,SBUX,9489371,55.31,253010,5812,,,
25434,1,6/20/2016,SBUX,7274926,55.38,253010,5812,,,
25434,1,6/21/2016,SBUX,7444515,55.81,253010,5812,,,
25434,1,6/22/2016,SBUX,7202308,55.61,253010,5812,,,
25434,1,6/23/2016,SBUX,5565882,56.13,253010,5812,,,
25434,1,6/24/2016,SBUX,14640190,54.68,253010,5812,,,
25434,1,6/27/2016,SBUX,11643110,53.69,253010,5812,,,
25434,1,6/28/2016,SBUX,8406504,54.85,253010,5812,,,
25434,1,6/29/2016,SBUX,11102180,56.74,253010,5812,,,
25434,1,6/30/2016,SBUX,10210210,57.12,253010,5812,,,
27928,1,3/1/2016,INTU,2194725,98.86,451030,7372,,,
27928,1,3/2/2016,INTU,1608709,98.63,451030,7372,,,
27928,1,3/3/2016,INTU,1851532,97.71,451030,7372,,,
27928,1,3/4/2016,INTU,1904458,99.18,451030,7372,,,
27928,1,3/7/2016,INTU,1997289,99.38,451030,7372,,,
27928,1,3/8/2016,INTU,2051418,99.27,451030,7372,,,
27928,1,3/9/2016,INTU,1549033,99.47,451030,7372,,,
27928,1,3/10/2016,INTU,1677955,98.02,451030,7372,,,
27928,1,3/11/2016,INTU,1544213,99.96,451030,7372,,,
27928,1,3/14/2016,INTU,1181398,99.43,451030,7372,,,
27928,1,3/15/2016,INTU,1012639,99.33,451030,7372,,,
27928,1,3/16/2016,INTU,1221913,100.29,451030,7372,,,
27928,1,3/17/2016,INTU,1383768,100.83,451030,7372,,,
27928,1,3/18/2016,INTU,3012362,102.01,451030,7372,,,
27928,1,3/21/2016,INTU,968571,102.01,451030,7372,,,
27928,1,3/22/2016,INTU,1165112,102.15,451030,7372,,,
27928,1,3/23/2016,INTU,1630593,101.7,451030,7372,,,
27928,1,3/24/2016,INTU,1331843,101.89,451030,7372,,,
27928,1,3/28/2016,INTU,998387,102.05,451030,7372,,,
27928,1,3/29/2016,INTU,938000,102.57,451030,7372,,,
27928,1,3/30/2016,INTU,969526,103.18,451030,7372,,,
27928,1,3/31/2016,INTU,2232366,104.01,451030,7372,,,
27928,1,4/1/2016,INTU,845111,104.69,451030,7372,,,
27928,1,4/4/2016,INTU,894092,104.96,451030,7372,,,
27928,1,4/5/2016,INTU,956616,103.9,451030,7372,,,
27928,1,4/6/2016,INTU,807801,105.13,451030,7372,,,
27928,1,4/7/2016,INTU,1278206,103.17,451030,7372,,,
27928,1,4/8/2016,INTU,654144,103.38,451030,7372,,,
27928,1,4/11/2016,INTU,999663,102.62,451030,7372,,,
27928,1,4/12/2016,INTU,1451273,102.71,451030,7372,,,
27928,1,4/13/2016,INTU,1358639,103.31,451030,7372,,,
27928,1,4/14/2016,INTU,1270595,102.93,451030,7372,,,
