"","caldt","vwretd","vwretx","ewretd","ewretx","totval","totcnt","usdval","usdcnt","spindx","sprtrn","date"
"995",19931206,0.003546,0.00337,0.002461,0.002241,3243916040,500,3233019960,500,466.43,0.003313,1993-12-06
"996",19931207,0.000466,0.000404,0.000904,0.000795,3245226020,500,3243916040,500,466.76,0.000708,1993-12-07
"997",19931208,-0.00072,-0.000725,0.001296,0.001266,3242872870,500,3245226020,500,466.29,-0.001007,1993-12-08
"998",19931209,-0.004168,-0.004522,-0.003875,-0.004036,3228209250,500,3242872870,500,464.18,-0.004525,1993-12-09
"999",19931210,-0.000491,-0.000526,-0.001192,-0.00126,3226509810,500,3228209250,500,463.93,-0.000539,1993-12-10
"1000",19931213,0.003915,0.003862,0.005083,0.004916,3241021430,500,3228552440,500,465.7,0.003815,1993-12-13
"1001",19931214,-0.005504,-0.005573,-0.005597,-0.005646,3222960480,500,3241021430,500,463.06,-0.005669,1993-12-14
"1002",19931215,-0.002241,-0.00227,-0.001805,-0.00183,3215366590,500,3222960480,500,461.84,-0.002635,1993-12-15
"1003",19931216,0.002959,0.002917,0.0017,0.001683,3224482540,500,3215366590,500,463.34,0.003248,1993-12-16
"1004",19931217,0.006566,0.006549,0.008779,0.008753,3245598160,500,3224482540,500,466.38,0.006561,1993-12-17
"1005",19931220,-0.001118,-0.001136,-0.001593,-0.001654,3241912780,500,3245598160,500,465.85,-0.001136,1993-12-20
"1006",19931221,-0.000985,-0.001001,-0.002474,-0.00252,3239727000,500,3241912780,500,465.3,-0.001181,1993-12-21
"1007",19931222,0.004235,0.004224,0.003079,0.003061,3253411680,500,3239727000,500,467.32,0.004341,1993-12-22
"1008",19931223,0.000178,0.000177,0.00129,0.001288,3253887320,500,3253411680,500,467.38,0.000128,1993-12-23
"1009",19931227,0.007134,0.006439,0.005966,0.005644,3274838170,500,3253887320,500,470.54,0.006761,1993-12-27
"1010",19931228,0.001011,0.000987,0.002326,0.0023,3278070410,500,3274838170,500,470.94,0.00085,1993-12-28
"1011",19931229,-0.000713,-0.000736,0.002914,0.002853,3275657940,500,3278070410,500,470.58,-0.000764,1993-12-29
"1012",19931230,-0.003788,-0.003836,-0.002104,-0.002138,3263091620,500,3275657940,500,468.64,-0.004123,1993-12-30
"1013",19931231,-0.004583,-0.004635,-0.002136,-0.002177,3258608580,500,3266958230,500,466.45,-0.004673,1993-12-31
"1014",19940103,-0.002342,-0.002547,-0.002109,-0.00223,3250309330,500,3258608580,500,465.44,-0.002165,1994-01-03
"1015",19940104,0.003458,0.003065,0.005655,0.005468,3260201600,500,3253944950,500,466.89,0.003115,1994-01-04
"1016",19940105,0.001705,0.001667,0.002118,0.002061,3265637830,500,3260201600,500,467.55,0.001414,1994-01-05
"1017",19940106,-0.001099,-0.001099,-0.00028,-0.00028,3262050410,500,3265637830,500,467.12,-0.00092,1994-01-06
"1018",19940107,0.005697,0.005694,0.006476,0.006468,3280623060,500,3262050410,500,469.9,0.005951,1994-01-07
"1019",19940110,0.011518,0.011412,0.010236,0.010104,3318061720,500,3280623060,500,475.27,0.011428,1994-01-10
"1020",19940111,-0.001894,-0.001894,-0.002279,-0.002279,3311778960,500,3318061720,500,474.13,-0.002399,1994-01-11
"1021",19940112,-0.000221,-0.000221,0.001331,0.001331,3311046370,500,3311778960,500,474.17,8.4e-05,1994-01-12
"1022",19940113,-0.003173,-0.00327,-0.003032,-0.003104,3300220130,500,3311046370,500,472.47,-0.003585,1994-01-13
"1023",19940114,0.005092,0.005002,0.003566,0.0035,3316727320,500,3300220130,500,474.91,0.005164,1994-01-14
"1024",19940117,-0.003219,-0.003219,-0.001764,-0.001764,3306049160,500,3316727320,500,473.3,-0.00339,1994-01-17
"1025",19940118,0.001818,0.001803,0.001211,0.001183,3314496780,500,3308530520,500,474.25,0.002007,1994-01-18
"1026",19940119,-5.9e-05,-7.6e-05,0.000801,0.000789,3314246510,500,3314496780,500,474.3,0.000105,1994-01-19
"1027",19940120,0.001602,0.001602,0.00234,0.00234,3319556970,500,3314246510,500,474.98,0.001434,1994-01-20
"1028",19940121,-0.00137,-0.00137,-0.001742,-0.001742,3315009480,500,3319556970,500,474.72,-0.000547,1994-01-21
"1029",19940124,-0.004786,-0.004898,-0.003367,-0.003448,3298771520,500,3315009480,500,471.97,-0.005793,1994-01-24
"1030",19940125,-0.002043,-0.002151,-0.002064,-0.002182,3291506250,500,3298771520,500,470.92,-0.002225,1994-01-25
"1031",19940126,0.004686,0.004648,0.003328,0.003286,3306803780,500,3291506250,500,473.2,0.004842,1994-01-26
"1032",19940127,0.008402,0.008401,0.005355,0.005353,3334582840,500,3306803780,500,477.05,0.008136,1994-01-27
