caldt,vwretd,vwretx,ewretd,ewretx,totval,totcnt,usdval,usdcnt,spindx,sprtrn
19980803,-0.007360,-0.007394,-0.005843,-0.005866,8732941680.00,500,8797989770.00,500,1112.44,-0.007344
19980804,-0.036372,-0.036395,-0.031875,-0.031927,8415104710.00,500,8732941680.00,500,1072.12,-0.036245
19980805,0.009056,0.008911,0.004287,0.004126,8490091680.00,500,8415104710.00,500,1081.43,0.008684
19980806,0.008438,0.008349,0.008113,0.007987,8560977640.00,500,8490091680.00,500,1089.63,0.007583
19980807,-0.000997,-0.001000,0.005564,0.005557,8552415800.00,500,8560977640.00,500,1089.45,-0.000165
19980810,-0.005085,-0.005147,-0.007918,-0.008037,8508399760.00,500,8552415800.00,500,1083.14,-0.005792
19980811,-0.013350,-0.013545,-0.017083,-0.017139,8409789160.00,500,8525267440.00,500,1068.98,-0.013073
19980812,0.014623,0.014433,0.017814,0.017616,8531165590.00,500,8409789160.00,500,1084.22,0.014257
19980813,-0.008382,-0.008404,-0.009366,-0.009450,8459466120.00,500,8531165590.00,500,1074.91,-0.008587
19980814,-0.011034,-0.011085,-0.010867,-0.010888,8371714590.00,500,8465555800.00,500,1062.75,-0.011313
19980817,0.019699,0.019669,0.013106,0.013025,8536377090.00,500,8371714590.00,500,1083.67,0.019685
19980818,0.016127,0.016022,0.015117,0.014998,8673142860.00,500,8536377090.00,500,1101.20,0.016177
19980819,-0.002979,-0.003041,-0.003356,-0.003466,8646765120.00,500,8673142860.00,500,1098.06,-0.002851
19980820,-0.005440,-0.005500,-0.003627,-0.003684,8599209670.00,500,8646765120.00,500,1091.60,-0.005883
19980821,-0.009380,-0.009397,-0.012792,-0.012843,8518406790.00,500,8599209670.00,500,1081.18,-0.009546
19980824,0.006323,0.006318,0.003295,0.003285,8572227650.00,500,8518406790.00,500,1088.14,0.006437
19980825,0.004189,0.004187,0.000455,0.000432,8608117480.00,500,8572227650.00,500,1092.86,0.004338
19980826,-0.007371,-0.007451,-0.016389,-0.016534,8543979940.00,500,8608117480.00,500,1084.19,-0.007933
19980827,-0.038256,-0.038349,-0.039832,-0.039964,8215024610.00,500,8543979940.00,500,1042.59,-0.038370
19980828,-0.015030,-0.015176,-0.013673,-0.013934,8095059870.00,500,8219746280.00,500,1027.14,-0.014819
19980831,-0.067935,-0.067953,-0.055455,-0.055502,7558790250.00,500,8093300930.00,500,957.28,-0.068014
19980901,0.038877,0.038833,0.031943,0.031858,7852320640.00,500,7558790250.00,500,994.24,0.038609
19980902,-0.004391,-0.004631,0.000691,0.000463,7815960030.00,500,7852320640.00,500,990.48,-0.003782
19980903,-0.008527,-0.008548,-0.008610,-0.008669,7749149180.00,500,7815960030.00,500,982.26,-0.008299
19980904,-0.008619,-0.008664,-0.001274,-0.001357,7682007960.00,500,7749149180.00,500,973.89,-0.008521
19980908,0.050585,0.050523,0.044593,0.044419,8070129420.00,500,7682007960.00,500,1023.46,0.050899
19980909,-0.016932,-0.016992,-0.015965,-0.016051,7933004650.00,500,8070129420.00,500,1006.20,-0.016864
19980910,-0.025371,-0.025388,-0.022812,-0.022879,7731597990.00,500,7933004650.00,500,980.19,-0.025850
19980911,0.028512,0.028211,0.024528,0.024344,7949711520.00,500,7731597990.00,500,1009.06,0.029453
19980914,0.021148,0.021065,0.021780,0.021724,8117173560.00,500,7949711520.00,500,1029.72,0.020475
19980915,0.008390,0.008384,0.008287,0.008274,8182261960.00,500,8089496190.00,500,1037.68,0.007730
19980916,0.007645,0.007575,0.010126,0.010039,8244239170.00,500,8182261960.00,500,1045.48,0.007517
19980917,-0.025428,-0.025494,-0.021231,-0.021331,8034058590.00,500,8244239170.00,500,1018.87,-0.025452
19980918,0.001435,0.001431,0.002157,0.002121,8045554960.00,500,8034058590.00,500,1020.09,0.001197
19980921,0.003662,0.003641,-0.001598,-0.001607,8074847830.00,500,8045554960.00,500,1023.89,0.003725
19980922,0.006103,0.006101,0.005173,0.005165,8124112360.00,500,8074847830.00,500,1029.63,0.005606
19980923,0.034598,0.034565,0.029811,0.029706,8404918080.00,500,8124112360.00,500,1066.09,0.035411
19980924,-0.021470,-0.021473,-0.018110,-0.018116,8224442010.00,500,8404918080.00,500,1042.72,-0.021921
19980925,0.001718,0.001718,-0.000194,-0.000194,8237444870.00,500,8224442010.00,500,1044.75,0.001947
19980928,0.004356,0.004037,0.003956,0.003776,8270096010.00,500,8236840440.00,500,1048.69,0.003771
19980929,0.000186,0.000169,-0.002973,-0.003031,8271495210.00,500,8270096010.00,500,1049.02,0.000315
19980930,-0.029634,-0.029694,-0.028220,-0.028275,8041223980.00,500,8266107290.00,499,1017.01,-0.030514
19981001,-0.031342,-0.031358,-0.030453,-0.030487,7770174420.00,500,8021722130.00,500,986.39,-0.030108
19981002,0.016428,0.016370,0.018746,0.018717,7890223850.00,500,7762682720.00,500,1002.60,0.016434
19981005,-0.014485,-0.014485,-0.015136,-0.015136,7775932470.00,500,7890223850.00,500,988.56,-0.014004
19981006,-0.004161,-0.004214,-0.003474,-0.003500,7743167940.00,500,7775932470.00,500,984.59,-0.004016
19981007,-0.014115,-0.014416,-0.012857,-0.013125,7637760230.00,500,7749476340.00,500,970.68,-0.014128
19981008,-0.011074,-0.011100,-0.016110,-0.016149,7528798840.00,500,7613308400.00,500,959.44,-0.011580
19981009,0.025282,0.025282,0.025284,0.025284,7719138430.00,500,7528798840.00,500,984.39,0.026005
19981012,0.014083,0.014083,0.015209,0.015209,7827843920.00,500,7719138430.00,500,997.71,0.013531
19981013,-0.004108,-0.004171,-0.004037,-0.004108,7795191980.00,500,7827843920.00,500,994.80,-0.002917
19981014,0.012241,0.012226,0.010267,0.010216,7890496180.00,500,7795191980.00,500,1005.53,0.010786
19981015,0.041993,0.041989,0.041031,0.041026,8221810960.00,500,7890496180.00,500,1047.50,0.041739
19981016,0.008492,0.008483,0.016937,0.016911,8291552630.00,500,8221810960.00,500,1056.42,0.008516
19981019,0.005032,0.005032,0.011311,0.011311,8333271720.00,500,8291552630.00,500,1062.39,0.005651
19981020,0.000660,0.000660,0.008410,0.008410,8338775610.00,500,8333271720.00,500,1063.93,0.001450
19981021,0.006617,0.006546,0.000675,0.000619,8393363210.00,500,8338775610.00,500,1069.92,0.005630
19981022,0.007621,0.007596,0.005400,0.005347,8457117080.00,500,8393363210.00,500,1078.48,0.008001
19981023,-0.007443,-0.007453,-0.010067,-0.010074,8395298940.00,500,8457117080.00,500,1070.67,-0.007242
19981026,0.001929,0.001929,0.001823,0.001823,8411494080.00,500,8395298940.00,500,1072.32,0.001541
19981027,-0.006114,-0.006114,-0.002852,-0.002852,8360067150.00,500,8411494080.00,500,1065.34,-0.006509
19981028,0.002713,0.002517,-0.000506,-0.000672,8381106110.00,500,8360067150.00,500,1068.09,0.002581
19981029,0.016908,0.016798,0.017118,0.016986,8521894630.00,500,8381106110.00,500,1085.93,0.016703
19981030,0.011756,0.011750,0.017055,0.017045,8749887020.00,500,8521894630.00,500,1098.67,0.011732
19981102,0.011732,0.011729,0.016109,0.016093,8852512340.00,500,8749887020.00,500,1111.60,0.011769
19981103,-0.000990,-0.001017,0.001520,0.001505,8817084890.00,500,8826063270.00,500,1110.84,-0.000684
19981104,0.007129,0.006980,0.012854,0.012694,8878624910.00,500,8817084890.00,500,1118.67,0.007049
19981105,0.014058,0.013971,0.014925,0.014829,9002670970.00,500,8878624910.00,500,1133.85,0.013570
19981106,0.006436,0.006341,0.005318,0.005205,9059759040.00,500,9002670970.00,500,1141.01,0.006315
19981109,-0.009482,-0.009640,-0.008869,-0.008948,8971551860.00,500,9059759040.00,500,1130.20,-0.009474
19981110,-0.001081,-0.001257,-0.007235,-0.007384,8960271830.00,500,8971551860.00,500,1128.26,-0.001717
19981111,-0.006546,-0.006546,-0.008338,-0.008338,8901613750.00,500,8960271830.00,500,1120.97,-0.006461
19981112,-0.003154,-0.003260,0.000741,0.000588,8872597540.00,500,8901613750.00,500,1117.69,-0.002926
19981113,0.007461,0.007412,0.007356,0.007294,8932361230.00,500,8866640780.00,500,1125.72,0.007184
19981116,0.008999,0.008976,0.005806,0.005752,9012536340.00,500,8932361230.00,500,1135.86,0.009008
19981117,0.003300,0.003286,0.000551,0.000501,9042148140.00,500,9012536340.00,500,1139.32,0.003046
19981118,0.004635,0.004512,0.000949,0.000792,9087652950.00,500,9046835960.00,500,1144.48,0.004529
19981119,0.007346,0.007284,0.004776,0.004708,9153847140.00,500,9087652950.00,500,1152.61,0.007104
19981120,0.009482,0.009479,0.007321,0.007305,9240607190.00,500,9153847140.00,500,1163.55,0.009492
19981123,0.021621,0.021606,0.017422,0.017376,9440255810.00,500,9240607190.00,500,1188.21,0.021194
19981124,-0.004408,-0.004474,-0.002612,-0.002752,9398001630.00,500,9443172290.00,500,1182.99,-0.004393
19981125,0.003577,0.003486,0.000958,0.000816,9430759250.00,500,9398001630.00,500,1186.87,0.003280
19981127,0.004756,0.004587,0.002301,0.002057,9473048930.00,500,9430759250.00,500,1192.29,0.004567
19981130,-0.023846,-0.023850,-0.021190,-0.021221,9258095600.00,500,9473048930.00,500,1163.63,-0.024038
19981201,0.009785,0.009755,0.004775,0.004737,9348405820.00,500,9258095600.00,500,1175.28,0.010012
19981202,-0.002432,-0.002666,-0.002264,-0.002468,9323483560.00,500,9348405820.00,500,1171.25,-0.003429
19981203,-0.018064,-0.018087,-0.014360,-0.014401,9154913660.00,500,9323483560.00,500,1150.14,-0.018023
19981204,0.023163,0.023157,0.016980,0.016937,9366915350.00,500,9154913660.00,500,1176.74,0.023128
19981207,0.009370,0.009354,0.007805,0.007762,9454535590.00,500,9366915350.00,500,1187.70,0.009314
19981208,-0.005260,-0.005321,-0.007717,-0.007862,9404232500.00,500,9454535590.00,500,1181.38,-0.005321
19981209,0.001479,0.001401,0.001241,0.001169,9417403710.00,500,9404232500.00,500,1183.49,0.001786
19981210,-0.015363,-0.015388,-0.015134,-0.015218,9272492060.00,500,9417403710.00,500,1165.02,-0.015606
19981211,0.000873,0.000666,-0.003710,-0.003837,9278663920.00,500,9272492060.00,500,1166.46,0.001236
19981214,-0.021401,-0.021405,-0.016770,-0.016783,9080052430.00,500,9278663920.00,500,1141.20,-0.021655
19981215,0.018852,0.018842,0.008286,0.008264,9251141770.00,500,9080052430.00,500,1162.83,0.018954
19981216,-0.001320,-0.001356,-0.000437,-0.000520,9238592640.00,500,9251141770.00,500,1161.94,-0.000765
19981217,0.016381,0.016312,0.013463,0.013270,9389289300.00,500,9238592640.00,500,1179.98,0.015526
19981218,0.006805,0.006799,0.001018,0.000976,9453130860.00,500,9389289300.00,500,1188.03,0.006822
19981221,0.012875,0.012854,0.007567,0.007544,9574636870.00,500,9453130860.00,500,1202.84,0.012466
19981222,0.000400,0.000382,-0.002012,-0.002071,9588623880.00,500,9584958710.00,500,1203.57,0.000607
19981223,0.020729,0.020723,0.015435,0.015415,9787333610.00,500,9588623880.00,500,1228.54,0.020747
19981224,-0.001796,-0.001814,0.000506,0.000479,9770001370.00,500,9787333610.00,500,1226.27,-0.001848
19981228,-0.000788,-0.000788,-0.002396,-0.002396,9762298580.00,500,9770001370.00,500,1225.49,-0.000636
19981229,0.013676,0.013383,0.012570,0.012370,9892952110.00,500,9762298580.00,500,1241.81,0.013317
19981230,-0.007712,-0.007738,-0.002320,-0.002387,9816396090.00,500,9892952110.00,500,1231.93,-0.007956
19981231,-0.001688,-0.001697,0.006030,0.006011,9806834360.00,500,9825942570.00,500,1229.23,-0.002192
19990104,-0.001295,-0.001326,0.001802,0.001792,9821951410.00,500,9838739330.00,500,1228.10,-0.000919
19990105,0.013512,0.013469,0.012757,0.012735,9954242010.00,500,9821951410.00,500,1244.78,0.013582
19990106,0.022406,0.022175,0.021637,0.021450,10174980100.00,500,9954242010.00,500,1272.34,0.022140
